1;;2;;3;;4;;5;;6;;7;;
Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;
467,0595398;0,06029946357;467,0595398;0,1002995074;467,0595398;0,1150937006;467,0595398;0,1394468695;467,0595398;0,1754560024;467,0595398;0,2179526091;467,0595398;0,2534118593;
465,9902954;0,06115707383;465,9902954;0,1021040902;465,9902954;0,1175784692;465,9902954;0,142715767;465,9902954;0,1796610951;465,9902954;0,2229470313;465,9902954;0,2588195503;
465,0735779;0,0618724525;465,0735779;0,1035015509;465,0735779;0,1196488962;465,0735779;0,1454722732;465,0735779;0,1830141544;465,0735779;0,2266482711;465,0735779;0,26345855;
464,0039063;0,06286599487;464,0039063;0,1054283977;464,0039063;0,1226078123;464,0039063;0,1491838843;464,0039063;0,1878963262;464,0039063;0,2324659824;464,0039063;0,2701476812;
462,934021;0,06386984885;462,934021;0,1073878333;462,934021;0,1255308539;462,934021;0,152768597;462,934021;0,192142427;462,934021;0,2383142412;462,934021;0,2765634358;
462,0167847;0,06466499716;462,0167847;0,1090449244;462,0167847;0,1279794574;462,0167847;0,1562501639;462,0167847;0,1966866404;462,0167847;0,2431307286;462,0167847;0,2819768488;
460,9464722;0,06559699774;460,9464722;0,1110423133;460,9464722;0,1310315877;460,9464722;0,1600362808;460,9464722;0,201267913;460,9464722;0,2489153445;460,9464722;0,2882766426;
460,0289001;0,06638304144;460,0289001;0,1122528464;460,0289001;0,132595107;460,0289001;0,1622556895;460,0289001;0,2040778995;460,0289001;0,2524960339;460,0289001;0,2922442555;
458,9581909;0,06736768037;458,9581909;0,1139852777;458,9581909;0,1353257447;458,9581909;0,1658083647;458,9581909;0,2087447643;458,9581909;0,2576989532;458,9581909;0,2986344099;
458,0402832;0,06814657897;458,0402832;0,1157057956;458,0402832;0,138109073;458,0402832;0,1692589521;458,0402832;0,2129052281;458,0402832;0,2630379796;458,0402832;0,304584235;
456,9691467;0,06920974702;456,9691467;0,1180716157;456,9691467;0,1409043223;456,9691467;0,1729671955;456,9691467;0,2178324759;456,9691467;0,2688436508;456,9691467;0,3111709058;
456,0509033;0,07014411688;456,0509033;0,1196495444;456,0509033;0,1436780989;456,0509033;0,1763394773;456,0509033;0,221920535;456,0509033;0,2738457322;456,0509033;0,3170696199;
454,9794006;0,07103165239;454,9794006;0,1214121729;454,9794006;0,1464986652;454,9794006;0,1798880249;454,9794006;0,2263276279;454,9794006;0,2793734074;454,9794006;0,3234162629;
454,060791;0,07178789377;454,060791;0,1229920313;454,060791;0,1485195756;454,060791;0,1831429154;454,060791;0,2300911099;454,060791;0,2837985456;454,060791;0,3285878599;
